"playerId","player","team","position","age","exp","bye","points","lower","upper","sdPts","positionRank","dropoff","tier","ptSpread","overallECR","positionECR","sdRank","risk","sleeper","actualPoints","salary"
2562562,"Ashton Dulin","IND","WR",NA,1,NA,0.5,0.5,0.5,NA,139,0.0927704160246533,13,0,NA,NA,NA,NA,NA,NA,NA
2563680,"Rodney Smith","FA","RB",50,0,NA,0.5,0.5,0.5,NA,94,0.0740469953775038,20,0,NA,NA,NA,NA,NA,NA,NA
2541741,"LaRoy Reynolds","ATL","LB",30,7,NA,0.49,0.49,0.49,Inf,102,0.0500000000000001,NA,0,NA,NA,NA,NA,NA,NA,NA
2560885,"Kentavius Street","SF","DL",24,2,NA,0.49,0.49,0.49,NA,166,0.035,NA,0,NA,NA,NA,NA,NA,NA,NA
2563043,"David Blough","FA","QB",50,1,NA,0.49,0.49,0.49,NA,45,0.0383050847457627,10,0,NA,NA,NA,NA,NA,NA,NA
2535718,"Damon Harrison","FA","DL",32,8,NA,0.46,0.46,0.46,NA,167,0.0599999999999999,NA,0,NA,NA,NA,NA,NA,NA,NA
2560860,"Mason Rudolph","PIT","QB",25,2,NA,0.46,0.46,0.46,Inf,46,0.0283050847457627,10,0,NA,NA,NA,NA,NA,NA,NA
2539310,"Margus Hunt","FA","DL",33,7,NA,0.45,0.45,0.45,NA,168,0.1,NA,0,NA,NA,NA,NA,NA,NA,NA
2553665,"Brandon King","NE","LB",NA,NA,NA,0.45,0.45,0.45,NA,103,0.03,NA,0,NA,NA,NA,NA,NA,NA,NA
2560858,"Josh Rosen","FA","QB",23,2,NA,0.443389830508475,0,0.705345565749235,0.622253967444162,47,0.0583898305084745,10,0.705345565749235,NA,NA,NA,NA,NA,NA,NA
2561131,"George Odum","IND","DB",50,2,NA,0.435,0.435,0.435,Inf,182,0.0425,NA,0,NA,NA,NA,NA,NA,NA,NA
2550400,"Keith Smith","ATL","RB",28,6,NA,0.432906009244992,0.292,0.51875900621118,0.20081832585698,95,0.0234060092449923,20,0.22675900621118,NA,NA,NA,NA,NA,NA,NA
2560774,"Peter Kalambayi","HOU","LB",25,2,NA,0.43,0.43,0.43,Inf,104,0.05,NA,0,NA,NA,NA,NA,NA,NA,NA
2558904,"Phillip Walker","CAR","QB",25,3,NA,0.42,0.42,0.42,NA,48,0.078613251155624,10,0,NA,NA,NA,NA,NA,NA,NA
2559325,"Trey Edmunds","FA","RB",NA,NA,NA,0.419,0.419,0.419,NA,96,0.0217211093990756,20,0,NA,NA,NA,NA,NA,NA,NA
2562798,"David Long","LAR","DB",50,1,NA,0.415,0.415,0.415,NA,183,0.055,NA,0,NA,NA,NA,NA,NA,NA,NA
2560801,"Ray-Ray McCloud","PIT","WR",NA,2,NA,0.414459167950693,0.216,0.535378881987578,0.282842712474619,141,0.0242187981510016,13,0.319378881987578,NA,NA,NA,NA,NA,NA,NA
2556862,"Jared Norris","WAS","LB",27,4,NA,0.41,0.41,0.41,NA,105,0.0625,NA,0,NA,NA,NA,NA,NA,NA,NA
2540203,"Levine Toilolo","NYG","TE",29,7,NA,0.404909090909091,0.2,0.529758695652174,0.292035100630044,71,0.00490909090909086,15,0.329758695652174,NA,NA,NA,NA,NA,NA,NA
2562393,"Keelan Doss","FA","WR",50,1,NA,0.4,0.4,0.4,Inf,142,0.0197596302003082,13,0,NA,NA,NA,NA,NA,NA,NA
2562771,"Kahale Warring","HOU","TE",50,1,NA,0.4,0.4,0.4,Inf,72,0.043,15,0,NA,NA,NA,NA,NA,NA,NA
2564364,"Xavier Jones","LAR","RB",NA,0,NA,0.4,0.4,0.4,Inf,97,0.00802003081664104,20,0,NA,NA,NA,NA,NA,NA,NA
2565180,"Colby Parkinson","SEA","TE",50,0,NA,0.4,0.4,0.4,Inf,72,0.093,15,0,NA,NA,NA,NA,NA,NA,NA
2557994,"DOnta Foreman","FA","RB",24,3,NA,0.394557781201849,0.06,0.592215290519878,0.469518902707868,98,0.00635670261941446,20,0.532215290519878,NA,NA,NA,NA,NA,NA,NA
2558833,"Alexander Armah","CAR","RB",26,3,NA,0.389402157164869,0.248,0.475557453416149,0.201525432638166,99,0.00750539291217256,21,0.227557453416149,NA,NA,NA,NA,NA,NA,NA
2495262,"Nick Bellore","SEA","RB",31,9,NA,0.387,0.387,0.387,NA,100,0.0202080123266564,21,0,NA,NA,NA,NA,NA,NA,NA
2561272,"Trent Sherfield","ARI","WR",50,2,NA,0.380480739599384,0.056,0.572184709480122,0.455376767084137,143,0.0212881355932203,13,0.516184709480122,NA,NA,NA,NA,NA,NA,NA
2565048,"K.J. Hill","LAC","WR",50,0,NA,0.38,0.38,0.38,NA,144,0.0468073959938367,13,0,NA,NA,NA,NA,NA,NA,NA
2552471,"T.J. Yeldon","BUF","RB",27,5,NA,0.376793528505393,-0.054,0.631307339449541,0.604576297914498,101,0.0744714946070878,21,0.685307339449541,NA,NA,NA,NA,NA,NA,NA
2560818,"Siran Neal","BUF","DB",26,2,NA,0.37,0.37,0.37,NA,184,0.025,NA,0,NA,NA,NA,NA,NA,NA,NA
2555220,"Derek Watt","PIT","RB",28,4,NA,0.356790446841294,0.201,0.451712422360248,0.222031529292576,102,0.109926040061633,21,0.250712422360248,NA,NA,NA,NA,NA,NA,NA
2562651,"Ryan Finley","CIN","QB",50,1,NA,0.35,0.35,0.35,NA,49,0.0425346687211094,10,0,NA,NA,NA,NA,NA,NA,NA
2532821,"Tyrone Crawford","DAL","DL",31,8,NA,0.35,0.35,0.35,NA,169,0.025,NA,0,NA,NA,NA,NA,NA,NA,NA
2555171,"Tyler Matakevich","BUF","LB",28,4,NA,0.35,0.35,0.35,NA,106,0.0225,NA,0,NA,NA,NA,NA,NA,NA,NA
2561044,"Matt Dickerson","TEN","DL",50,2,NA,0.35,0.35,0.35,NA,169,0.05,NA,0,NA,NA,NA,NA,NA,NA,NA
2562479,"Justin Layne","PIT","DB",50,1,NA,0.35,0.35,0.35,NA,185,0.035,NA,0,NA,NA,NA,NA,NA,NA,NA
2561155,"Zaire Franklin","IND","LB",24,2,NA,0.345,0.345,0.345,NA,107,0.08,NA,0,NA,NA,NA,NA,NA,NA,NA
2558786,"Brandon Wilson","CIN","DB",26,3,NA,0.34,0.34,0.34,NA,186,0.075,NA,0,NA,NA,NA,NA,NA,NA,NA
2565273,"Antonio Gandy-Golden","WAS","WR",50,0,NA,0.338385208012327,-0.039,0.561345259938838,0.529622979108724,146,0.0602187981510016,13,0.600345259938838,NA,NA,NA,NA,NA,NA,NA
2532888,"Case Keenum","CLE","QB",32,8,NA,0.332773497688752,-0.03,0.547100917431193,0.509116882454314,50,0.0796918335901386,10,0.577100917431193,NA,NA,NA,NA,NA,NA,NA
2556661,"Kalif Raymond","TEN","WR",26,4,NA,0.328,0.328,0.328,NA,147,0.100163328197227,14,0,NA,NA,NA,NA,NA,NA,NA
2541199,"Luke Willson","SEA","TE",30,7,NA,0.314,0.314,0.314,NA,74,0.014,0,0,NA,NA,NA,NA,NA,NA,NA
2562578,"Emeke Egbule","LAC","LB",NA,1,NA,0.31,0.31,0.31,NA,108,0.1,NA,0,NA,NA,NA,NA,NA,NA,NA
2556365,"Seth DeValve","FA","TE",27,4,NA,0.3,0.3,0.3,NA,75,0.00709090909090909,15,0,NA,NA,NA,NA,NA,NA,NA
2563923,"Hunter Bryant","DET","TE",NA,0,NA,0.3,0.3,0.3,NA,75,0.0270909090909091,15,0,NA,NA,NA,NA,NA,NA,NA
2558124,"Jeremiah Ledbetter","FA","DL",26,3,NA,0.3,0.3,0.3,NA,171,0.00750000000000001,NA,0,NA,NA,NA,NA,NA,NA,NA
2560869,"Deadrin Senat","ATL","DL",26,2,NA,0.3,0.3,0.3,NA,171,0.0225,NA,0,NA,NA,NA,NA,NA,NA,NA
2552389,"Damarious Randall","FA","DB",28,5,NA,0.29,0.29,0.29,NA,187,0.055,NA,0,NA,NA,NA,NA,NA,NA,NA
2558929,"Cethan Carter","CIN","TE",27,3,NA,0.285818181818182,0.048,0.426321712538226,0.33375440072005,77,0.0262542372881356,15,0.378321712538226,NA,NA,NA,NA,NA,NA,NA
2555265,"AShawn Robinson","LAR","DL",25,4,NA,0.285,0.285,0.285,NA,173,0.055,NA,0,NA,NA,NA,NA,NA,NA,NA
2505982,"Matt Schaub","ATL","QB",39,16,NA,0.282157164869029,0,0.44885626911315,0.395979797464467,51,0.0794607087827427,10,0.44885626911315,NA,NA,NA,NA,NA,NA,NA
2558017,"Vincent Taylor","CLE","DL",26,3,NA,0.27,0.27,0.27,NA,174,0.08,NA,0,NA,NA,NA,NA,NA,NA,NA
2562603,"Caleb Wilson","FA","TE",NA,1,NA,0.26,0.26,0.26,NA,78,0.00860554699537752,16,0,NA,NA,NA,NA,NA,NA,NA
